id,injection
29075,False
40405,False
73904,True
93619,True
103951,True
93236,True
39374,False
15516,False
73169,True
43496,False
2018,False
102376,True
12734,False
6168,False
48343,False
27996,False
28890,False
47566,False
18454,False
32508,False
86061,True
51555,False
102250,True
63240,True
7962,False
95644,True
25370,False
8696,False
55689,True
79170,True
76624,True
74802,True
82975,True
20310,False
55385,True
49215,False
49667,False
44515,False
54304,True
86052,True
7913,False
43856,False
2290,False
4753,False
94890,True
28992,False
60187,True
99807,True
99671,True
61247,True
53201,False
97527,True
98975,True
28193,False
34936,False
54447,True
69416,True
32671,False
85009,True
4234,False
11847,False
98457,True
39522,False
57348,True
4057,False
24153,False
99146,True
10246,False
79788,True
28321,False
42592,False
48476,False
69669,True
85574,True
53267,False
61080,True
1636,False
73186,True
56547,True
66133,True
28041,False
100448,True
9838,False
76245,True
11419,False
7676,False
37114,False
102807,True
72947,True
97598,True
58762,True
50337,False
55654,True
58441,True
11349,False
70427,True
99979,True
92324,True
48896,False
70420,True
13982,False
46292,False
6818,False
47054,False
37961,False
197,False
56857,True
67481,True
54906,True
70058,True
82606,True
23516,False
1968,False
37734,False
67546,True
25876,False
82697,True
22452,False
80642,True
94862,True
81325,True
20707,False
55083,True
59466,True
95195,True
12380,False
57798,True
49157,False
56119,True
11498,False
46294,False
15538,False
11216,False
29631,False
72583,True
91741,True
81386,True
22806,False
69839,True
50798,False
6538,False
86233,True
737,False
67171,True
30408,False
35898,False
26665,False
75484,True
39183,False
3782,False
82704,True
70135,True
25430,False
65533,True
63418,True
32361,False
74009,True
15111,False
55961,True
47352,False
100681,True
33756,False
49755,False
36862,False
91601,True
47904,False
91675,True
19896,False
27497,False
14639,False
97281,True
56091,True
1461,False
91359,True
21285,False
44314,False
1873,False
98832,True
62392,True
74265,True
88295,True
65719,True
87325,True
66331,True
57249,True
79823,True
44027,False
12436,False
19677,False
8340,False
30579,False
100531,True
48928,False
42119,False
7762,False
24479,False
99788,True
101728,True
84554,True
20122,False
53143,False
72932,True
59889,True
40986,False
78380,True
86575,True
16442,False
26646,False
96520,True
87289,True
53521,False
8080,False
35459,False
93859,True
19587,False
81286,True
402,False
47721,False
1058,False
82760,True
31957,False
5096,False
70727,True
45455,False
32758,False
71586,True
24459,False
20039,False
102051,True
7572,False
93316,True
10764,False
60270,True
5516,False
51349,False
13427,False
96818,True
66845,True
42048,False
8376,False
8557,False
51212,False
87238,True
95014,True
73876,True
86929,True
2635,False
61730,True
76886,True
5427,False
81668,True
64188,True
52777,False
68835,True
95805,True
41150,False
60799,True
69991,True
49311,False
27234,False
39871,False
43204,False
85254,True
74163,True
31961,False
40890,False
80907,True
42499,False
19324,False
88875,True
91019,True
16911,False
73763,True
52023,False
84882,True
19567,False
67746,True
55322,True
35672,False
76256,True
36049,False
48645,False
56603,True
54360,True
28944,False
30998,False
24527,False
14669,False
99182,True
26414,False
52487,False
59845,True
53669,False
62902,True
31533,False
68771,True
60858,True
90934,True
88345,True
7092,False
9797,False
89241,True
12978,False
89355,True
51579,False
53085,False
716,False
69068,True
23943,False
95510,True
16970,False
2886,False
30745,False
22196,False
4005,False
63601,True
86581,True
13520,False
104683,True
52292,False
74509,True
24899,False
36401,False
59461,True
85066,True
97056,True
19259,False
81062,True
53168,False
24886,False
98835,True
76018,True
94632,True
70282,True
13143,False
86487,True
17284,False
85120,True
50615,False
27310,False
4726,False
91335,True
53670,False
77110,True
13440,False
47711,False
3480,False
60506,True
43207,False
24969,False
40064,False
25333,False
102936,True
47511,False
5216,False
19042,False
28913,False
65316,True
64034,True
63202,True
94250,True
56737,True
22707,False
95827,True
84795,True
99827,True
77395,True
35088,False
92132,True
20309,False
2814,False
90160,True
80308,True
61799,True
27649,False
67029,True
57826,True
97860,True
2454,False
55276,True
94881,True
27314,False
35363,False
23604,False
102875,True
32961,False
95452,True
11121,False
38669,False
2784,False
91055,True
27949,False
66457,True
82448,True
53713,False
2738,False
68789,True
23637,False
23875,False
32889,False
43392,False
91351,True
11119,False
97038,True
54900,True
83935,True
68247,True
59723,True
56708,True
95429,True
4408,False
93588,True
11002,False
95041,True
63378,True
28710,False
36700,False
59167,True
62779,True
103503,True
6854,False
84912,True
8293,False
100883,True
2955,False
17069,False
62587,True
40599,False
99445,True
7711,False
46385,False
42857,False
49882,False
30941,False
73289,True
71755,True
46630,False
87740,True
76353,True
98452,True
31560,False
43679,False
103122,True
52906,False
62242,True
68612,True
1862,False
23535,False
13772,False
49516,False
24234,False
46172,False
32248,False
7062,False
19485,False
36921,False
103148,True
87541,True
82734,True
101448,True
31615,False
56636,True
69011,True
14068,False
103074,True
92624,True
96001,True
56752,True
37380,False
102744,True
38144,False
74380,True
3953,False
82769,True
2918,False
10784,False
62482,True
3916,False
22919,False
45401,False
2246,False
1480,False
56587,True
100665,True
31901,False
75214,True
104717,True
84844,True
63410,True
90971,True
31165,False
95386,True
8171,False
63691,True
51466,False
1361,False
28530,False
45458,False
14291,False
105462,True
10599,False
98738,True
95038,True
68073,True
9096,False
84303,True
64527,True
67174,True
23978,False
2686,False
94265,True
20289,False
31187,False
33778,False
40154,False
20832,False
80358,True
60197,True
63147,True
2022,False
46790,False
77149,True
50122,False
97878,True
52986,False
60731,True
94848,True
63777,True
33272,False
9669,False
64293,True
24319,False
56621,True
71883,True
16826,False
22562,False
98377,True
59890,True
72113,True
1903,False
9419,False
85450,True
82380,True
90496,True
38147,False
31501,False
72286,True
34092,False
27865,False
12703,False
81980,True
56387,True
12905,False
20664,False
97057,True
36354,False
1880,False
104467,True
66498,True
59688,True
105387,True
78527,True
63384,True
104051,True
99202,True
71691,True
46222,False
51143,False
71292,True
86430,True
45968,False
23392,False
47919,False
95146,True
63872,True
40388,False
91533,True
31387,False
11566,False
30193,False
35917,False
40435,False
96909,True
14759,False
32288,False
15649,False
36661,False
6425,False
52634,False
8330,False
97867,True
90943,True
75967,True
79709,True
53686,False
95474,True
3976,False
51175,False
7838,False
57293,True
86996,True
84468,True
38701,False
72619,True
43535,False
16151,False
32124,False
32407,False
18215,False
40499,False
5631,False
11226,False
16290,False
81353,True
3495,False
65640,True
99878,True
90017,True
41300,False
4837,False
33239,False
95353,True
39071,False
40578,False
81841,True
14024,False
37210,False
10472,False
89975,True
5450,False
4254,False
66115,True
9492,False
18315,False
34725,False
54291,True
100471,True
53680,False
55424,True
51124,False
43179,False
32920,False
28952,False
57569,True
89345,True
15037,False
35540,False
359,False
65787,True
60014,True
93208,True
60638,True
41005,False
23788,False
95208,True
5566,False
51521,False
21682,False
1724,False
69787,True
1223,False
10949,False
98806,True
72186,True
1490,False
25497,False
55043,True
100818,True
95125,True
56257,True
27690,False
96718,True
95862,True
44563,False
98552,True
25917,False
87981,True
97780,True
63967,True
77937,True
101753,True
98528,True
21795,False
80945,True
75183,True
68652,True
45464,False
83030,True
22426,False
22689,False
12522,False
12738,False
50261,False
35739,False
68353,True
48465,False
79722,True
101365,True
83939,True
18230,False
98946,True
54489,True
79737,True
18211,False
90442,True
98072,True
28533,False
60517,True
80208,True
14700,False
23880,False
94106,True
98417,True
77816,True
46845,False
30951,False
45437,False
63946,True
41189,False
22087,False
31006,False
34002,False
21006,False
96187,True
87527,True
97756,True
25157,False
8156,False
48394,False
60181,True
30842,False
102954,True
29605,False
102415,True
20144,False
63622,True
44637,False
87425,True
69139,True
64532,True
5253,False
86800,True
92175,True
22968,False
84165,True
98007,True
86397,True
5071,False
67911,True
54943,True
59485,True
63325,True
42955,False
73871,True
64287,True
94587,True
100603,True
41582,False
105823,True
75135,True
19693,False
96311,True
34685,False
70026,True
22106,False
65015,True
28836,False
101325,True
52823,False
26280,False
93045,True
19597,False
71735,True
48325,False
65627,True
86699,True
98896,True
41622,False
55349,True
92649,True
25101,False
58715,True
62598,True
29802,False
17177,False
53516,False
84091,True
90125,True
71011,True
53112,False
89838,True
68155,True
14804,False
88553,True
49645,False
32086,False
84737,True
9333,False
35607,False
69123,True
69319,True
28703,False
74275,True
37522,False
64748,True
17077,False
28881,False
92501,True
39001,False
50605,False
7938,False
4822,False
41713,False
56159,True
52600,False
69568,True
26907,False
93391,True
104267,True
50852,False
86228,True
77224,True
39472,False
92283,True
31248,False
75074,True
100241,True
38938,False
2969,False
103850,True
21803,False
60920,True
18962,False
86952,True
43971,False
3142,False
105758,True
80981,True
44358,False
62414,True
81859,True
3150,False
59047,True
79051,True
86503,True
80569,True
99293,True
40870,False
79986,True
53757,False
43559,False
54188,True
16138,False
53467,False
78254,True
70849,True
97746,True
92371,True
17292,False
64459,True
55412,True
1521,False
21350,False
65509,True
51037,False
14467,False
72272,True
7647,False
93685,True
36864,False
100611,True
25049,False
36895,False
26866,False
74026,True
42593,False
36052,False
88395,True
21950,False
63751,True
11069,False
44271,False
7351,False
57122,True
88656,True
69238,True
53942,False
33795,False
50816,False
4940,False
87226,True
64516,True
8302,False
21881,False
14471,False
56898,True
55561,True
93205,True
3109,False
79632,True
64493,True
97512,True
10336,False
83711,True
8099,False
28377,False
20026,False
38829,False
38154,False
92147,True
52312,False
104163,True
87873,True
39596,False
96279,True
96627,True
98159,True
5743,False
3774,False
71563,True
35282,False
25324,False
29052,False
90932,True
38934,False
86878,True
96463,True
4513,False
4470,False
11148,False
87567,True
19865,False
7501,False
71705,True
28726,False
97882,True
93379,True
31063,False
81622,True
52524,False
41596,False
5219,False
17997,False
9440,False
93825,True
67743,True
42227,False
25531,False
37132,False
53868,False
83106,True
1759,False
2779,False
4010,False
873,False
47288,False
43490,False
73493,True
46081,False
88858,True
23087,False
78642,True
11156,False
75030,True
73145,True
54717,True
50422,False
84702,True
74773,True
74053,True
35060,False
100062,True
21778,False
77645,True
18775,False
67407,True
12711,False
88279,True
36965,False
70657,True
95627,True
58078,True
101705,True
24355,False
13266,False
45026,False
21860,False
50109,False
48357,False
62694,True
98104,True
61260,True
49012,False
58893,True
31134,False
78465,True
2904,False
62836,True
81773,True
87286,True
58744,True
67043,True
17573,False
11839,False
42948,False
84759,True
62440,True
27667,False
60524,True
8011,False
49561,False
9468,False
70485,True
27132,False
34607,False
35500,False
18246,False
98004,True
56410,True
5381,False
66470,True
69,False
63369,True
100765,True
43699,False
57706,True
45979,False
8226,False
91007,True
831,False
22383,False
3368,False
75418,True
24031,False
94687,True
85448,True
33713,False
45399,False
79069,True
40036,False
2128,False
29911,False
30041,False
104601,True
287,False
88922,True
92102,True
75482,True
79588,True
74609,True
81556,True
54323,True
103464,True
11893,False
29500,False
15006,False
100032,True
56609,True
70573,True
21524,False
45542,False
22625,False
3386,False
65845,True
34137,False
9042,False
6662,False
13719,False
97548,True
18063,False
52109,False
72392,True
94143,True
61619,True
97004,True
66730,True
66753,True
50933,False
60378,True
3060,False
66330,True
2593,False
15771,False
50660,False
46710,False
50157,False
8900,False
5952,False
45015,False
96516,True
65601,True
93404,True
50827,False
51641,False
88512,True
10513,False
78263,True
95001,True
104076,True
12492,False
80405,True
67357,True
95329,True
20215,False
79997,True
28285,False
43516,False
13752,False
14383,False
7382,False
1096,False
97109,True
76056,True
45050,False
12373,False
89527,True
54425,True
15602,False
74964,True
75016,True
52332,False
40848,False
32082,False
90616,True
51945,False
24053,False
49501,False
11478,False
17161,False
91475,True
47066,False
29442,False
30055,False
42755,False
59258,True
81216,True
23279,False
3226,False
12751,False
60643,True
84796,True
49879,False
16817,False
92715,True
17909,False
3580,False
75375,True
12068,False
100167,True
90398,True
6880,False
32536,False
91367,True
59813,True
28114,False
103927,True
51526,False
4358,False
7912,False
95425,True
20012,False
55197,True
55449,True
93055,True
48551,False
44190,False
100035,True
32808,False
85209,True
67431,True
75521,True
54089,True
10136,False
39939,False
35992,False
47401,False
63556,True
49950,False
89529,True
67607,True
60806,True
69270,True
84469,True
58799,True
27984,False
98023,True
54407,True
95499,True
73632,True
60349,True
88298,True
40305,False
43067,False
98409,True
104738,True
56631,True
78737,True
13701,False
89921,True
64187,True
105090,True
27224,False
50453,False
100704,True
35642,False
73111,True
6088,False
49565,False
11201,False
13848,False
17609,False
50781,False
34612,False
2662,False
479,False
46027,False
49290,False
25995,False
7231,False
73456,True
93468,True
102901,True
40717,False
28145,False
52036,False
42253,False
61324,True
69662,True
103691,True
61303,True
54493,True
24840,False
98683,True
95780,True
2255,False
991,False
105763,True
67763,True
16579,False
29654,False
7845,False
98031,True
36759,False
77377,True
1151,False
3334,False
77172,True
102869,True
83787,True
58942,True
14695,False
12060,False
3270,False
95898,True
83033,True
35006,False
52259,False
64125,True
15038,False
69720,True
92466,True
100318,True
17480,False
68592,True
74362,True
22138,False
846,False
105424,True
37722,False
50754,False
87411,True
38995,False
356,False
63187,True
55587,True
71689,True
81926,True
7474,False
43063,False
5791,False
80635,True
81099,True
40283,False
86288,True
96193,True
38403,False
34133,False
91796,True
46961,False
68334,True
75588,True
7979,False
59376,True
61795,True
28498,False
87194,True
47929,False
78059,True
105521,True
84205,True
80389,True
80559,True
72461,True
19734,False
13984,False
45631,False
86567,True
70635,True
89040,True
87565,True
46440,False
53939,False
13747,False
24646,False
75675,True
84011,True
32906,False
487,False
87107,True
85929,True
8126,False
26562,False
9392,False
15625,False
101543,True
56351,True
18643,False
75872,True
81249,True
26275,False
8465,False
73167,True
70047,True
1676,False
10927,False
81792,True
21784,False
14574,False
73539,True
3357,False
2733,False
73916,True
89129,True
19939,False
65417,True
45511,False
63972,True
66272,True
19041,False
70927,True
81308,True
52927,False
64890,True
15393,False
75425,True
66481,True
75088,True
10893,False
457,False
35566,False
101599,True
60089,True
45603,False
43436,False
73458,True
86396,True
94882,True
89275,True
99006,True
95806,True
44999,False
92778,True
2523,False
39350,False
97789,True
3121,False
4705,False
37875,False
528,False
16646,False
60106,True
78131,True
44632,False
71291,True
34474,False
21831,False
70886,True
8419,False
3843,False
10402,False
63573,True
12230,False
104002,True
964,False
47938,False
83783,True
30385,False
5332,False
56224,True
92780,True
27821,False
50782,False
36018,False
44934,False
99435,True
57866,True
98151,True
61339,True
15244,False
49051,False
17933,False
64746,True
18555,False
16917,False
93510,True
58051,True
36,False
60628,True
104491,True
56842,True
80684,True
14298,False
2987,False
87126,True
88510,True
51314,False
43987,False
50347,False
57500,True
83610,True
39033,False
2087,False
103472,True
26326,False
91377,True
95911,True
33174,False
96914,True
52962,False
96287,True
47097,False
79513,True
18274,False
1350,False
67642,True
14330,False
42951,False
69118,True
54245,True
82432,True
41303,False
59347,True
9010,False
100614,True
54494,True
2257,False
19438,False
40287,False
40497,False
103149,True
92827,True
2432,False
89939,True
63531,True
21025,False
4109,False
30000,False
96053,True
80222,True
78115,True
104952,True
1956,False
83744,True
83222,True
84387,True
7697,False
21381,False
96988,True
15715,False
6035,False
12678,False
21576,False
7466,False
46583,False
93123,True
103454,True
52047,False
21227,False
27544,False
105308,True
24213,False
72122,True
29352,False
102691,True
49725,False
103983,True
34165,False
27823,False
74597,True
63071,True
81716,True
99998,True
24111,False
24734,False
3376,False
28808,False
66392,True
6595,False
3708,False
20110,False
89387,True
99188,True
40449,False
2761,False
96474,True
72242,True
30316,False
34482,False
8397,False
44263,False
20866,False
28859,False
9928,False
98507,True
43210,False
53818,False
35565,False
31717,False
51141,False
86475,True
93983,True
44680,False
69192,True
14405,False
67861,True
39627,False
47927,False
71754,True
64754,True
84771,True
11702,False
96640,True
78892,True
94664,True
26783,False
53055,False
96636,True
65081,True
13374,False
57103,True
4625,False
90344,True
104507,True
28030,False
57942,True
20693,False
17214,False
97292,True
51670,False
71191,True
59440,True
35031,False
85697,True
86708,True
76430,True
15422,False
52791,False
72599,True
48517,False
26613,False
21825,False
80096,True
11157,False
39978,False
69574,True
53333,False
25782,False
9248,False
28770,False
90271,True
33989,False
25339,False
820,False
38455,False
14739,False
74025,True
20414,False
104976,True
105787,True
89282,True
9846,False
77683,True
25047,False
23348,False
75263,True
40331,False
36974,False
66735,True
89208,True
96944,True
99091,True
60789,True
9142,False
50685,False
91968,True
104872,True
102463,True
50057,False
37203,False
28668,False
70405,True
29660,False
92587,True
93449,True
19372,False
68946,True
6650,False
53581,False
69857,True
56092,True
37953,False
19701,False
17831,False
4944,False
100604,True
97977,True
68191,True
50965,False
57202,True
67257,True
493,False
92656,True
4298,False
74817,True
65511,True
81092,True
101305,True
103660,True
9826,False
74511,True
54821,True
74676,True
80657,True
9855,False
86175,True
25358,False
47822,False
23472,False
94475,True
98223,True
85326,True
10938,False
19516,False
43514,False
77008,True
76402,True
71033,True
87627,True
81932,True
23051,False
17798,False
42023,False
46830,False
52704,False
16871,False
12574,False
61067,True
47459,False
102366,True
33180,False
28776,False
82706,True
17839,False
86757,True
38931,False
9084,False
14931,False
32597,False
84115,True
32001,False
49878,False
49789,False
89306,True
37206,False
85485,True
19131,False
98689,True
92915,True
71158,True
4025,False
39813,False
5956,False
37740,False
104088,True
40032,False
53224,False
40260,False
103593,True
60961,True
45202,False
94176,True
83109,True
57885,True
65632,True
30445,False
86014,True
92445,True
54128,True
16439,False
61570,True
36730,False
60843,True
75518,True
20543,False
90063,True
83635,True
83349,True
10556,False
14597,False
11352,False
92574,True
36442,False
47756,False
52221,False
15197,False
79543,True
42289,False
51971,False
21970,False
96052,True
41989,False
3312,False
93001,True
24369,False
102416,True
16704,False
35683,False
47854,False
7723,False
64713,True
12147,False
42200,False
103226,True
44158,False
27404,False
73150,True
101481,True
21147,False
36547,False
54817,True
35316,False
20979,False
71580,True
35910,False
94989,True
32384,False
58053,True
77541,True
8505,False
74815,True
94295,True
47127,False
90175,True
30883,False
69316,True
23532,False
65049,True
12034,False
50557,False
95290,True
60387,True
55123,True
21444,False
13005,False
76136,True
86048,True
69896,True
104633,True
17053,False
98903,True
41579,False
36291,False
1447,False
988,False
12931,False
39404,False
26560,False
29799,False
43649,False
7555,False
37399,False
3515,False
72059,True
43523,False
91308,True
44048,False
58956,True
6785,False
73302,True
49809,False
97821,True
78765,True
36621,False
8489,False
71483,True
31968,False
51827,False
104919,True
62843,True
51263,False
17079,False
15316,False
103088,True
44796,False
1357,False
96480,True
46266,False
90132,True
40454,False
29179,False
39170,False
89967,True
80186,True
11614,False
74010,True
101131,True
71679,True
10713,False
63436,True
10797,False
16773,False
90009,True
15337,False
55942,True
73118,True
78309,True
54910,True
79802,True
7268,False
91480,True
6337,False
49493,False
97939,True
64268,True
21048,False
4691,False
79231,True
69138,True
74904,True
101021,True
53438,False
51661,False
7951,False
41969,False
83682,True
18093,False
84288,True
68465,True
46052,False
21826,False
38094,False
40318,False
22768,False
53493,False
8908,False
10970,False
56045,True
54745,True
84966,True
54908,True
10638,False
59031,True
89401,True
69391,True
32391,False
98585,True
104232,True
56759,True
90560,True
76384,True
38955,False
12832,False
47046,False
93694,True
3609,False
39521,False
66539,True
10134,False
65140,True
55107,True
65831,True
34270,False
21237,False
90725,True
71418,True
28982,False
102092,True
49514,False
32290,False
90171,True
23827,False
44533,False
82564,True
90386,True
99394,True
42781,False
12994,False
2480,False
94382,True
38091,False
97105,True
85640,True
80101,True
95836,True
38340,False
63226,True
75649,True
19373,False
78147,True
6087,False
94477,True
3026,False
86988,True
6581,False
94777,True
85102,True
80111,True
86124,True
51891,False
55141,True
8242,False
62315,True
24632,False
55987,True
74888,True
55853,True
83302,True
78120,True
59204,True
80049,True
40556,False
16357,False
77530,True
8623,False
61015,True
45659,False
14507,False
83834,True
23847,False
5984,False
103443,True
28724,False
79527,True
105127,True
69912,True
69502,True
35623,False
21346,False
51583,False
33837,False
85405,True
73643,True
17837,False
32305,False
103478,True
13763,False
20628,False
39683,False
41270,False
83385,True
75600,True
99054,True
3700,False
98482,True
37958,False
25179,False
23696,False
85999,True
89819,True
99778,True
91535,True
88586,True
89478,True
49734,False
58210,True
20291,False
19849,False
30712,False
21742,False
52063,False
99335,True
24411,False
9603,False
85793,True
17212,False
54456,True
13519,False
95347,True
17281,False
43670,False
11586,False
7612,False
15667,False
103843,True
76349,True
6018,False
9565,False
79924,True
82245,True
56622,True
49933,False
84996,True
38051,False
49689,False
21773,False
56567,True
83485,True
78614,True
51425,False
76404,True
88192,True
11794,False
102469,True
48267,False
68010,True
91997,True
82183,True
29960,False
43628,False
101908,True
61103,True
90704,True
29384,False
103910,True
28501,False
81712,True
12494,False
92891,True
96146,True
7447,False
35418,False
38100,False
100651,True
46059,False
94138,True
33390,False
79570,True
69910,True
37182,False
36076,False
58131,True
36948,False
57156,True
59245,True
32548,False
45539,False
33338,False
77647,True
47807,False
13396,False
46074,False
9555,False
73363,True
42784,False
93288,True
6392,False
79379,True
45086,False
31219,False
43824,False
26480,False
33172,False
20408,False
41298,False
33087,False
25197,False
24635,False
18639,False
94789,True
45828,False
29369,False
74924,True
30318,False
12205,False
48822,False
25602,False
86891,True
39542,False
55994,True
11136,False
60852,True
93638,True
105184,True
25357,False
79898,True
3316,False
63579,True
50070,False
63515,True
43428,False
70684,True
45025,False
29800,False
11585,False
37294,False
14793,False
71335,True
5374,False
23210,False
50169,False
13545,False
102102,True
38357,False
61471,True
90518,True
67820,True
39088,False
105274,True
27837,False
36919,False
74864,True
88589,True
101622,True
44548,False
79490,True
20579,False
14177,False
79358,True
78640,True
41213,False
1222,False
46744,False
15783,False
37694,False
88850,True
24690,False
51436,False
18416,False
22542,False
7396,False
105001,True
69305,True
61261,True
17827,False
2549,False
83446,True
88042,True
100012,True
21959,False
101346,True
9115,False
100542,True
102900,True
36329,False
91011,True
81198,True
18579,False
21708,False
38453,False
25377,False
78238,True
41564,False
45834,False
96497,True
46767,False
24744,False
52477,False
14380,False
104859,True
74145,True
93342,True
7255,False
4553,False
48826,False
27861,False
53774,False
20943,False
41415,False
82841,True
49022,False
30549,False
6752,False
18512,False
94530,True
5443,False
26770,False
39199,False
15100,False
78219,True
65292,True
58143,True
49895,False
37816,False
38842,False
7910,False
74515,True
21256,False
33734,False
25599,False
84553,True
7862,False
22218,False
1163,False
70774,True
19216,False
30801,False
14481,False
52581,False
101208,True
91204,True
16689,False
23837,False
20175,False
10061,False
59612,True
50365,False
105325,True
20674,False
42493,False
1908,False
32728,False
18724,False
73450,True
102225,True
33571,False
39163,False
26668,False
85301,True
23987,False
71314,True
29555,False
53953,True
105388,True
30795,False
48430,False
45057,False
102725,True
88255,True
62616,True
41613,False
91648,True
2976,False
98112,True
70269,True
23782,False
96173,True
43572,False
53700,False
76507,True
61433,True
43068,False
105223,True
862,False
42010,False
20618,False
94452,True
4876,False
36699,False
23805,False
16643,False
50834,False
78372,True
87070,True
1844,False
55304,True
9578,False
28599,False
98581,True
20491,False
81294,True
39448,False
51078,False
85215,True
101010,True
20022,False
39938,False
9008,False
5651,False
98355,True
13042,False
100220,True
40460,False
99153,True
729,False
68579,True
78135,True
60182,True
